epoch,node,loss,accuracy,fscore,precision,recall,test_accuracy_per_class,true_positive_rate,false_positive_rate
0,orchestrator,2.4972930450439454,0.1,0.01818181818181818,0.01,0.1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1,orchestrator,3.2029260358810423,0.1036,0.031086231129530545,0.021767196084907077,0.1036,[0.    0.    0.    0.    0.893 0.    0.143 0.    0.    0.   ],"[0.0, 0.0, 0.0, 0.0, 0.893, 0.0, 0.143, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.8746666666666667, 0.0, 0.12133333333333335, 0.0, 0.0, 0.0]"
2,orchestrator,3.515393865585327,0.1,0.01820333120961136,0.010013016921998599,0.1,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0011111111111111111, 0.9985555555555555, 0.0, 0.0, 0.00033333333333333343, 0.0, 0.0]"
3,orchestrator,3.4589945182800292,0.1016,0.021662793369796166,0.09885824477873749,0.1016,[0.015 0.001 0.    0.    0.999 0.    0.001 0.    0.    0.   ],"[0.015, 0.001, 0.0, 0.0, 0.999, 0.0, 0.001, 0.0, 0.0, 0.0]","[0.00044444444444444495, 0.001333333333333333, 0.0, 0.0005555555555555556, 0.989, 0.0, 0.005111111111111111, 0.0013333333333333335, 0.0, 0.00044444444444444447]"
4,orchestrator,3.175206148529053,0.1141,0.04579555962165139,0.2339354779006097,0.11410000000000001,[0.056 0.014 0.001 0.    0.976 0.    0.058 0.01  0.026 0.   ],"[0.056, 0.014, 0.001, 0.0, 0.976, 0.0, 0.058, 0.01, 0.026, 0.0]","[0.004888888888888889, 0.00044444444444444474, 0.0013333333333333333, 0.0, 0.8572222222222223, 0.002888888888888889, 0.11055555555555557, 0.004333333333333334, 0.0023333333333333335, 0.00033333333333333343]"
5,orchestrator,2.930673027420044,0.1579,0.09969917394502516,0.3288135284829382,0.1579,[0.345 0.017 0.    0.    0.97  0.006 0.064 0.008 0.161 0.008],"[0.345, 0.017, 0.0, 0.0, 0.97, 0.006, 0.064, 0.008, 0.161, 0.008]","[0.04166666666666668, 0.00033333333333333354, 0.00011111111111111112, 0.0004444444444444445, 0.8029999999999999, 0.00033333333333333343, 0.05800000000000002, 0.0013333333333333337, 0.02811111111111111, 0.0023333333333333335]"
6,orchestrator,2.4374816942214967,0.2273,0.1714566513624501,0.43204614797289037,0.22729999999999997,[0.514 0.063 0.006 0.004 0.904 0.071 0.298 0.055 0.346 0.012],"[0.514, 0.063, 0.006000000000000001, 0.004, 0.904, 0.071, 0.298, 0.055, 0.346, 0.012]","[0.06955555555555558, 0.0024444444444444453, 0.0011111111111111111, 0.0010000000000000002, 0.5775555555555555, 0.005666666666666665, 0.12322222222222222, 0.002222222222222222, 0.07400000000000002, 0.0017777777777777779]"
7,orchestrator,2.0922598640441894,0.2883,0.25126674690309886,0.45086287490461974,0.2883,[0.652 0.179 0.068 0.036 0.861 0.093 0.406 0.129 0.353 0.106],"[0.6519999999999999, 0.179, 0.068, 0.036, 0.861, 0.093, 0.406, 0.129, 0.353, 0.106]","[0.10144444444444446, 0.006444444444444447, 0.020666666666666677, 0.010999999999999998, 0.4451111111111111, 0.008222222222222223, 0.11922222222222217, 0.003888888888888889, 0.06822222222222223, 0.006555555555555555]"
8,orchestrator,1.7377434582710267,0.367,0.349888233831742,0.4881168441588638,0.367,[0.613 0.294 0.119 0.067 0.809 0.363 0.41  0.218 0.566 0.211],"[0.613, 0.294, 0.119, 0.067, 0.809, 0.363, 0.41, 0.218, 0.566, 0.211]","[0.08388888888888889, 0.009555555555555558, 0.035, 0.009666666666666667, 0.3321111111111112, 0.04566666666666667, 0.06277777777777778, 0.005444444444444447, 0.10722222222222218, 0.012000000000000002]"
9,orchestrator,1.6930386191368103,0.3877,0.3785090077627946,0.5028281287087542,0.38769999999999993,[0.586 0.378 0.124 0.118 0.834 0.369 0.375 0.267 0.623 0.203],"[0.586, 0.3779999999999999, 0.124, 0.118, 0.834, 0.369, 0.375, 0.267, 0.623, 0.20299999999999996]","[0.06966666666666668, 0.011555555555555555, 0.03522222222222224, 0.016888888888888894, 0.3403333333333333, 0.045888888888888896, 0.04, 0.009111111111111111, 0.1007777777777778, 0.01088888888888889]"
10,orchestrator,1.5445365973472596,0.4363,0.43420981184020346,0.5299318429124575,0.4363,[0.653 0.438 0.2   0.238 0.798 0.284 0.515 0.255 0.62  0.362],"[0.653, 0.438, 0.2, 0.238, 0.798, 0.284, 0.515, 0.25500000000000006, 0.62, 0.362]","[0.07355555555555555, 0.012333333333333335, 0.041999999999999996, 0.04044444444444444, 0.2782222222222222, 0.029111111111111095, 0.05022222222222222, 0.00555555555555556, 0.073, 0.021888888888888885]"
11,orchestrator,1.4984019862174989,0.4582,0.4547178782739665,0.5329134695462943,0.4582,[0.552 0.407 0.243 0.1   0.79  0.46  0.494 0.462 0.665 0.409],"[0.552, 0.407, 0.243, 0.1, 0.79, 0.46, 0.494, 0.462, 0.665, 0.409]","[0.048555555555555574, 0.010777777777777784, 0.055555555555555566, 0.011444444444444443, 0.25077777777777777, 0.060000000000000005, 0.033777777777777775, 0.020333333333333335, 0.08255555555555555, 0.02822222222222223]"
12,orchestrator,1.499667352294922,0.4677,0.4689743397009661,0.5500526629288407,0.46770000000000006,[0.762 0.465 0.301 0.243 0.756 0.469 0.487 0.289 0.522 0.383],"[0.762, 0.465, 0.30100000000000005, 0.243, 0.756, 0.469, 0.487, 0.289, 0.522, 0.383]","[0.0961111111111111, 0.011444444444444448, 0.052777777777777785, 0.038888888888888896, 0.2298888888888889, 0.05622222222222222, 0.032888888888888884, 0.007666666666666665, 0.04511111111111113, 0.02044444444444444]"
13,orchestrator,1.419279541015625,0.4971,0.4932913625314189,0.567237663679401,0.4971,[0.651 0.452 0.341 0.185 0.78  0.578 0.557 0.338 0.695 0.394],"[0.651, 0.452, 0.341, 0.185, 0.78, 0.578, 0.557, 0.338, 0.695, 0.394]","[0.05677777777777779, 0.009111111111111111, 0.06311111111111112, 0.023555555555555566, 0.19322222222222218, 0.08266666666666668, 0.037888888888888896, 0.008111111111111112, 0.06477777777777777, 0.019555555555555562]"
14,orchestrator,1.2922898940086365,0.5433,0.5421647853713263,0.5974182917965954,0.5433,[0.635 0.524 0.292 0.242 0.808 0.626 0.624 0.445 0.692 0.545],"[0.635, 0.5239999999999999, 0.292, 0.242, 0.808, 0.626, 0.624, 0.445, 0.692, 0.545]","[0.048666666666666664, 0.010666666666666665, 0.031000000000000003, 0.027888888888888894, 0.17733333333333332, 0.09033333333333332, 0.03488888888888889, 0.01333333333333334, 0.04455555555555556, 0.028777777777777777]"
15,orchestrator,1.2747648437023162,0.564,0.5644110195722003,0.6188406669101905,0.564,[0.698 0.621 0.329 0.256 0.834 0.607 0.606 0.437 0.705 0.547],"[0.698, 0.621, 0.329, 0.256, 0.834, 0.607, 0.606, 0.437, 0.705, 0.547]","[0.05233333333333334, 0.012777777777777775, 0.04211111111111113, 0.02655555555555556, 0.17922222222222217, 0.06999999999999999, 0.02900000000000001, 0.009111111111111113, 0.04255555555555556, 0.020777777777777777]"
16,orchestrator,1.3518441215991974,0.5658,0.5672130251808353,0.6179905724781796,0.5658,[0.747 0.548 0.385 0.277 0.815 0.615 0.633 0.471 0.625 0.542],"[0.747, 0.5479999999999999, 0.385, 0.277, 0.815, 0.615, 0.633, 0.471, 0.625, 0.542]","[0.0658888888888889, 0.009555555555555564, 0.04000000000000002, 0.027, 0.16799999999999995, 0.07100000000000001, 0.029444444444444447, 0.016999999999999987, 0.029666666666666668, 0.024888888888888887]"
17,orchestrator,1.3260423856258392,0.5649,0.567096989250923,0.6259900555787851,0.5649,[0.715 0.648 0.439 0.372 0.793 0.566 0.524 0.352 0.75  0.49 ],"[0.715, 0.6479999999999999, 0.4389999999999999, 0.372, 0.793, 0.566, 0.524, 0.352, 0.75, 0.49]","[0.05355555555555558, 0.014555555555555556, 0.05777777777777778, 0.044888888888888895, 0.15777777777777777, 0.06266666666666666, 0.017888888888888895, 0.006222222222222228, 0.054777777777777786, 0.013333333333333332]"
