0,1,2,3,4,5,6,7,8,9
9.162399999999998,2.6885000000000012,2.2561999999999998,-0.8724999999999997,-0.6966000000000002,0.07819999999999983,0.21049999999999985,-0.16870000000000007,-0.8787,-0.2907000000000003
